Date,Open,High,Low,Close,Adj Close,Volume
2011-09-27,29.250000,29.250000,29.250000,29.250000,23.683546,0
2011-09-28,28.570000,28.570000,28.570000,28.570000,23.132957,0
2011-09-29,28.809999,28.809999,28.809999,28.809999,23.327286,0
2011-09-30,28.070000,28.070000,28.070000,28.070000,22.728107,0
2011-10-03,27.170000,27.170000,27.170000,27.170000,21.999374,0
2011-10-04,27.900000,27.900000,27.900000,27.900000,22.590460,0
2011-10-05,28.420000,28.420000,28.420000,28.420000,23.011494,0
2011-10-06,28.980000,28.980000,28.980000,28.980000,23.464924,0
2011-10-07,28.690001,28.690001,28.690001,28.690001,23.230118,0
2011-10-10,29.690001,29.690001,29.690001,29.690001,24.039816,0
2011-10-11,29.719999,29.719999,29.719999,29.719999,24.064106,0
2011-10-12,30.040001,30.040001,30.040001,30.040001,24.323208,0
2011-10-13,29.969999,29.969999,29.969999,29.969999,24.266523,0
2011-10-14,30.500000,30.500000,30.500000,30.500000,24.695667,0
2011-10-17,29.860001,29.860001,29.860001,29.860001,24.177454,0
2011-10-18,30.500000,30.500000,30.500000,30.500000,24.695667,0
2011-10-19,30.090000,30.090000,30.090000,30.090000,24.363689,0
2011-10-20,30.219999,30.219999,30.219999,30.219999,24.468950,0
2011-10-21,30.809999,30.809999,30.809999,30.809999,24.946667,0
2011-10-24,31.309999,31.309999,31.309999,31.309999,25.351519,0
2011-10-25,30.639999,30.639999,30.639999,30.639999,24.809019,0
2011-10-26,30.990000,30.990000,30.990000,30.990000,25.092415,0
2011-10-27,32.099998,32.099998,32.099998,32.099998,25.991175,0
2011-10-28,32.099998,32.099998,32.099998,32.099998,25.991175,0
2011-10-31,31.309999,31.309999,31.309999,31.309999,25.351519,0
2011-11-01,30.410000,30.410000,30.410000,30.410000,24.622793,0
2011-11-02,30.930000,30.930000,30.930000,30.930000,25.043831,0
2011-11-03,31.540001,31.540001,31.540001,31.540001,25.537752,0
2011-11-04,31.379999,31.379999,31.379999,31.379999,25.408194,0
2011-11-07,31.530001,31.530001,31.530001,31.530001,25.529654,0
2011-11-08,31.910000,31.910000,31.910000,31.910000,25.837334,0
2011-11-09,30.700001,30.700001,30.700001,30.700001,24.857609,0
2011-11-10,30.959999,30.959999,30.959999,30.959999,25.068127,0
2011-11-11,31.580000,31.580000,31.580000,31.580000,25.570139,0
2011-11-14,31.280001,31.280001,31.280001,31.280001,25.327227,0
2011-11-15,31.459999,31.459999,31.459999,31.459999,25.472969,0
2011-11-16,30.950001,30.950001,30.950001,30.950001,25.060032,0
2011-11-17,30.420000,30.420000,30.420000,30.420000,24.630890,0
2011-11-18,30.410000,30.410000,30.410000,30.410000,24.622793,0
2011-11-21,29.840000,29.840000,29.840000,29.840000,24.161259,0
2011-11-22,29.700001,29.700001,29.700001,29.700001,24.047911,0
2011-11-23,29.020000,29.020000,29.020000,29.020000,23.497318,0
2011-11-25,28.920000,28.920000,28.920000,28.920000,23.416344,0
2011-11-28,29.820000,29.820000,29.820000,29.820000,24.145069,0
2011-11-29,29.879999,29.879999,29.879999,29.879999,24.193659,0
2011-11-30,31.219999,31.219999,31.219999,31.219999,25.278641,0
2011-12-01,31.139999,31.139999,31.139999,31.139999,25.213867,0
2011-12-02,31.160000,31.160000,31.160000,31.160000,25.230064,0
2011-12-05,31.500000,31.500000,31.500000,31.500000,25.505352,0
2011-12-06,31.510000,31.510000,31.510000,31.510000,25.513458,0
2011-12-07,31.559999,31.559999,31.559999,31.559999,25.553940,0
2011-12-08,30.860001,30.860001,30.860001,30.860001,24.987158,0
2011-12-09,31.420000,31.420000,31.420000,31.420000,25.440586,0
2011-12-12,30.950001,30.950001,30.950001,30.950001,25.060032,0
2011-12-13,30.629999,30.629999,30.629999,30.629999,24.800922,0
2011-12-14,30.260000,30.260000,30.260000,30.260000,24.501335,0
2011-12-15,30.389999,30.389999,30.389999,30.389999,24.606596,0
2011-12-16,30.520000,30.520000,30.520000,30.520000,24.711859,0
2011-12-19,30.129999,30.129999,30.129999,30.129999,24.396082,0
2011-12-20,30.900000,30.900000,30.900000,30.900000,25.165709,0
2011-12-21,30.959999,30.959999,30.959999,30.959999,25.214573,0
2011-12-22,31.219999,31.219999,31.219999,31.219999,25.426323,0
2011-12-23,31.490000,31.490000,31.490000,31.490000,25.646217,0
2011-12-27,31.510000,31.510000,31.510000,31.510000,25.662510,0
2011-12-28,31.080000,31.080000,31.080000,31.080000,25.312307,0
2011-12-29,31.430000,31.430000,31.430000,31.430000,25.597361,0
2011-12-30,31.299999,31.299999,31.299999,31.299999,25.491484,0
2012-01-03,31.770000,31.770000,31.770000,31.770000,25.874262,0
2012-01-04,31.760000,31.760000,31.760000,31.760000,25.866116,0
2012-01-05,31.879999,31.879999,31.879999,31.879999,25.963844,0
2012-01-06,31.820000,31.820000,31.820000,31.820000,25.914974,0
2012-01-09,31.910000,31.910000,31.910000,31.910000,25.988279,0
2012-01-10,32.220001,32.220001,32.220001,32.220001,26.240751,0
2012-01-11,32.259998,32.259998,32.259998,32.259998,26.273327,0
2012-01-12,32.340000,32.340000,32.340000,32.340000,26.338480,0
2012-01-13,32.180000,32.180000,32.180000,32.180000,26.208172,0
2012-01-17,32.279999,32.279999,32.279999,32.279999,26.289618,0
2012-01-18,32.680000,32.680000,32.680000,32.680000,26.615385,0
2012-01-19,32.849998,32.849998,32.849998,32.849998,26.753828,0
2012-01-20,32.869999,32.869999,32.869999,32.869999,26.770119,0
2012-01-23,32.880001,32.880001,32.880001,32.880001,26.778271,0
2012-01-24,32.880001,32.880001,32.880001,32.880001,26.778271,0
2012-01-25,33.189999,33.189999,33.189999,33.189999,27.030735,0
2012-01-26,33.000000,33.000000,33.000000,33.000000,26.875999,0
2012-01-27,33.000000,33.000000,33.000000,33.000000,26.875999,0
2012-01-30,32.900002,32.900002,32.900002,32.900002,26.794554,0
2012-01-31,32.889999,32.889999,32.889999,32.889999,26.786409,0
2012-02-01,33.250000,33.250000,33.250000,33.250000,27.079599,0
2012-02-02,33.310001,33.310001,33.310001,33.310001,27.128473,0
2012-02-03,33.830002,33.830002,33.830002,33.830002,27.551970,0
2012-02-06,33.810001,33.810001,33.810001,33.810001,27.535688,0
2012-02-07,33.869999,33.869999,33.869999,33.869999,27.584551,0
2012-02-08,33.950001,33.950001,33.950001,33.950001,27.649702,0
2012-02-09,33.990002,33.990002,33.990002,33.990002,27.682280,0
2012-02-10,33.730000,33.730000,33.730000,33.730000,27.470539,0
2012-02-13,33.990002,33.990002,33.990002,33.990002,27.682280,0
2012-02-14,33.950001,33.950001,33.950001,33.950001,27.649702,0
2012-02-15,33.790001,33.790001,33.790001,33.790001,27.519396,0
2012-02-16,34.200001,34.200001,34.200001,34.200001,27.853308,0
2012-02-17,34.259998,34.259998,34.259998,34.259998,27.902166,0
2012-02-21,34.240002,34.240002,34.240002,34.240002,27.885895,0
2012-02-22,34.110001,34.110001,34.110001,34.110001,27.780014,0
2012-02-23,34.310001,34.310001,34.310001,34.310001,27.942904,0
2012-02-24,34.360001,34.360001,34.360001,34.360001,27.983616,0
2012-02-27,34.389999,34.389999,34.389999,34.389999,28.008053,0
2012-02-28,34.480000,34.480000,34.480000,34.480000,28.081341,0
2012-02-29,34.290001,34.290001,34.290001,34.290001,27.926609,0
2012-03-01,34.520000,34.520000,34.520000,34.520000,28.113928,0
2012-03-02,34.360001,34.360001,34.360001,34.360001,27.983616,0
2012-03-05,34.230000,34.230000,34.230000,34.230000,27.877741,0
2012-03-06,33.669998,33.669998,33.669998,33.669998,27.421661,0
2012-03-07,33.939999,33.939999,33.939999,33.939999,27.641550,0
2012-03-08,34.299999,34.299999,34.299999,34.299999,27.934752,0
2012-03-09,34.459999,34.459999,34.459999,34.459999,28.065063,0
2012-03-12,34.439999,34.439999,34.439999,34.439999,28.048769,0
2012-03-13,35.080002,35.080002,35.080002,35.080002,28.570011,0
2012-03-14,35.000000,35.000000,35.000000,35.000000,28.504843,0
2012-03-15,35.230000,35.230000,35.230000,35.230000,28.692162,0
2012-03-16,35.259998,35.259998,35.259998,35.259998,28.716595,0
2012-03-19,35.410000,35.410000,35.410000,35.410000,28.838764,0
2012-03-20,35.270000,35.270000,35.270000,35.270000,28.724743,0
2012-03-21,35.220001,35.220001,35.220001,35.220001,28.684023,0
2012-03-22,34.950001,34.950001,34.950001,34.950001,28.464123,0
2012-03-23,34.930000,34.930000,34.930000,34.930000,28.571278,0
2012-03-26,35.430000,35.430000,35.430000,35.430000,28.980257,0
2012-03-27,35.310001,35.310001,35.310001,35.310001,28.882111,0
2012-03-28,35.139999,35.139999,35.139999,35.139999,28.743059,0
2012-03-29,35.090000,35.090000,35.090000,35.090000,28.702148,0
2012-03-30,35.189999,35.189999,35.189999,35.189999,28.783943,0
2012-04-02,35.470001,35.470001,35.470001,35.470001,29.012976,0
2012-04-03,35.349998,35.349998,35.349998,35.349998,28.914816,0
2012-04-04,34.959999,34.959999,34.959999,34.959999,28.595821,0
2012-04-05,34.930000,34.930000,34.930000,34.930000,28.571278,0
2012-04-09,34.520000,34.520000,34.520000,34.520000,28.235912,0
2012-04-10,33.889999,33.889999,33.889999,33.889999,27.720602,0
2012-04-11,34.180000,34.180000,34.180000,34.180000,27.957808,0
2012-04-12,34.669998,34.669998,34.669998,34.669998,28.358604,0
2012-04-13,34.240002,34.240002,34.240002,34.240002,28.006901,0
2012-04-16,34.220001,34.220001,34.220001,34.220001,27.990532,0
2012-04-17,34.750000,34.750000,34.750000,34.750000,28.424038,0
2012-04-18,34.599998,34.599998,34.599998,34.599998,28.301352,0
2012-04-19,34.419998,34.419998,34.419998,34.419998,28.154114,0
2012-04-20,34.470001,34.470001,34.470001,34.470001,28.195021,0
2012-04-23,34.160000,34.160000,34.160000,34.160000,27.941452,0
2012-04-24,34.279999,34.279999,34.279999,34.279999,28.039600,0
2012-04-25,34.779999,34.779999,34.779999,34.779999,28.448587,0
2012-04-26,35.029999,35.029999,35.029999,35.029999,28.653070,0
2012-04-27,35.130001,35.130001,35.130001,35.130001,28.734875,0
2012-04-30,34.970001,34.970001,34.970001,34.970001,28.603998,0
2012-05-01,35.139999,35.139999,35.139999,35.139999,28.743059,0
2012-05-02,35.090000,35.090000,35.090000,35.090000,28.702148,0
2012-05-03,34.779999,34.779999,34.779999,34.779999,28.448587,0
2012-05-04,34.209999,34.209999,34.209999,34.209999,27.982351,0
2012-05-07,34.230000,34.230000,34.230000,34.230000,27.998709,0
2012-05-08,34.090000,34.090000,34.090000,34.090000,27.884190,0
2012-05-09,33.889999,33.889999,33.889999,33.889999,27.720602,0
2012-05-10,33.980000,33.980000,33.980000,33.980000,27.794220,0
2012-05-11,33.889999,33.889999,33.889999,33.889999,27.720602,0
2012-05-14,33.500000,33.500000,33.500000,33.500000,27.401600,0
2012-05-15,33.330002,33.330002,33.330002,33.330002,27.262552,0
2012-05-16,33.169998,33.169998,33.169998,33.169998,27.131674,0
2012-05-17,32.610001,32.610001,32.610001,32.610001,26.673622,0
2012-05-18,32.340000,32.340000,32.340000,32.340000,26.452766,0
2012-05-21,32.910000,32.910000,32.910000,32.910000,26.918997,0
2012-05-22,32.910000,32.910000,32.910000,32.910000,26.918997,0
2012-05-23,33.000000,33.000000,33.000000,33.000000,26.992620,0
2012-05-24,33.049999,33.049999,33.049999,33.049999,27.033518,0
2012-05-25,32.990002,32.990002,32.990002,32.990002,26.984442,0
2012-05-29,33.369999,33.369999,33.369999,33.369999,27.295267,0
2012-05-30,32.869999,32.869999,32.869999,32.869999,26.886280,0
2012-05-31,32.790001,32.790001,32.790001,32.790001,26.820852,0
2012-06-01,31.940001,31.940001,31.940001,31.940001,26.125589,0
2012-06-04,31.920000,31.920000,31.920000,31.920000,26.109222,0
2012-06-05,32.150002,32.150002,32.150002,32.150002,26.297359,0
2012-06-06,32.900002,32.900002,32.900002,32.900002,26.910828,0
2012-06-07,32.860001,32.860001,32.860001,32.860001,26.878103,0
2012-06-08,33.139999,33.139999,33.139999,33.139999,27.107140,0
2012-06-11,32.669998,32.669998,32.669998,32.669998,26.722696,0
2012-06-12,33.049999,33.049999,33.049999,33.049999,27.033518,0
2012-06-13,32.799999,32.799999,32.799999,32.799999,26.829023,0
2012-06-14,33.150002,33.150002,33.150002,33.150002,27.115320,0
2012-06-15,33.490002,33.490002,33.490002,33.490002,27.393415,0
2012-06-18,33.570000,33.570000,33.570000,33.570000,27.458862,0
2012-06-19,33.919998,33.919998,33.919998,33.919998,27.745138,0
2012-06-20,33.869999,33.869999,33.869999,33.869999,27.704250,0
2012-06-21,33.099998,33.099998,33.099998,33.099998,27.074415,0
2012-06-22,33.180000,33.180000,33.180000,33.180000,27.278309,0
2012-06-25,32.650002,32.650002,32.650002,32.650002,26.842571,0
2012-06-26,32.810001,32.810001,32.810001,32.810001,26.974115,0
2012-06-27,33.119999,33.119999,33.119999,33.119999,27.228975,0
2012-06-28,33.060001,33.060001,33.060001,33.060001,27.179649,0
2012-06-29,33.910000,33.910000,33.910000,33.910000,27.878456,0
2012-07-02,34.029999,34.029999,34.029999,34.029999,27.977112,0
2012-07-03,34.290001,34.290001,34.290001,34.290001,28.190868,0
2012-07-05,34.150002,34.150002,34.150002,34.150002,28.075768,0
2012-07-06,33.820000,33.820000,33.820000,33.820000,27.804459,0
2012-07-09,33.750000,33.750000,33.750000,33.750000,27.746920,0
2012-07-10,33.459999,33.459999,33.459999,33.459999,27.508501,0
2012-07-11,33.439999,33.439999,33.439999,33.439999,27.492065,0
2012-07-12,33.279999,33.279999,33.279999,33.279999,27.360516,0
2012-07-13,33.820000,33.820000,33.820000,33.820000,27.804459,0
2012-07-16,33.730000,33.730000,33.730000,33.730000,27.730474,0
2012-07-17,33.959999,33.959999,33.959999,33.959999,27.919565,0
2012-07-18,34.189999,34.189999,34.189999,34.189999,28.108652,0
2012-07-19,34.270000,34.270000,34.270000,34.270000,28.174427,0
2012-07-20,33.919998,33.919998,33.919998,33.919998,27.886681,0
2012-07-23,33.590000,33.590000,33.590000,33.590000,27.615381,0
2012-07-24,33.259998,33.259998,33.259998,33.259998,27.344080,0
2012-07-25,33.259998,33.259998,33.259998,33.259998,27.344080,0
2012-07-26,33.790001,33.790001,33.790001,33.790001,27.779810,0
2012-07-27,34.450001,34.450001,34.450001,34.450001,28.322411,0
2012-07-30,34.419998,34.419998,34.419998,34.419998,28.297747,0
2012-07-31,34.259998,34.259998,34.259998,34.259998,28.166199,0
2012-08-01,34.099998,34.099998,34.099998,34.099998,28.034668,0
2012-08-02,33.860001,33.860001,33.860001,33.860001,27.837357,0
2012-08-03,34.529999,34.529999,34.529999,34.529999,28.388176,0
2012-08-06,34.630001,34.630001,34.630001,34.630001,28.470392,0
2012-08-07,34.840000,34.840000,34.840000,34.840000,28.643042,0
2012-08-08,34.860001,34.860001,34.860001,34.860001,28.659502,0
2012-08-09,34.910000,34.910000,34.910000,34.910000,28.700596,0
2012-08-10,34.980000,34.980000,34.980000,34.980000,28.758141,0
2012-08-13,34.930000,34.930000,34.930000,34.930000,28.717033,0
2012-08-14,34.919998,34.919998,34.919998,34.919998,28.708811,0
2012-08-15,35.009998,35.009998,35.009998,35.009998,28.782801,0
2012-08-16,35.279999,35.279999,35.279999,35.279999,29.004776,0
2012-08-17,35.369999,35.369999,35.369999,35.369999,29.078762,0
2012-08-20,35.349998,35.349998,35.349998,35.349998,29.062323,0
2012-08-21,35.240002,35.240002,35.240002,35.240002,28.971899,0
2012-08-22,35.240002,35.240002,35.240002,35.240002,28.971899,0
2012-08-23,34.970001,34.970001,34.970001,34.970001,28.749924,0
2012-08-24,35.180000,35.180000,35.180000,35.180000,28.922567,0
2012-08-27,35.160000,35.160000,35.160000,35.160000,28.906128,0
2012-08-28,35.160000,35.160000,35.160000,35.160000,28.906128,0
2012-08-29,35.209999,35.209999,35.209999,35.209999,28.947231,0
2012-08-30,34.939999,34.939999,34.939999,34.939999,28.725252,0
2012-08-31,35.119999,35.119999,35.119999,35.119999,28.873228,0
2012-09-04,35.139999,35.139999,35.139999,35.139999,28.889681,0
2012-09-05,35.110001,35.110001,35.110001,35.110001,28.865013,0
2012-09-06,35.830002,35.830002,35.830002,35.830002,29.456961,0
2012-09-07,35.990002,35.990002,35.990002,35.990002,29.588490,0
2012-09-10,35.779999,35.779999,35.779999,35.779999,29.415840,0
2012-09-11,35.889999,35.889999,35.889999,35.889999,29.506281,0
2012-09-12,35.980000,35.980000,35.980000,35.980000,29.580275,0
2012-09-13,36.540001,36.540001,36.540001,36.540001,30.040665,0
2012-09-14,36.730000,36.730000,36.730000,36.730000,30.196865,0
2012-09-17,36.580002,36.580002,36.580002,36.580002,30.073557,0
2012-09-18,36.520000,36.520000,36.520000,36.520000,30.024223,0
2012-09-19,36.560001,36.560001,36.560001,36.560001,30.057104,0
2012-09-20,36.509998,36.509998,36.509998,36.509998,30.016005,0
2012-09-21,36.349998,36.349998,36.349998,36.349998,30.030045,0
2012-09-24,36.250000,36.250000,36.250000,36.250000,29.947420,0
2012-09-25,35.840000,35.840000,35.840000,35.840000,29.608723,0
2012-09-26,35.639999,35.639999,35.639999,35.639999,29.443487,0
2012-09-27,36.000000,36.000000,36.000000,36.000000,29.740900,0
2012-09-28,35.849998,35.849998,35.849998,35.849998,29.616968,0
2012-10-01,35.930000,35.930000,35.930000,35.930000,29.683067,0
2012-10-02,35.970001,35.970001,35.970001,35.970001,29.716114,0
2012-10-03,36.090000,36.090000,36.090000,36.090000,29.815256,0
2012-10-04,36.349998,36.349998,36.349998,36.349998,30.030045,0
2012-10-05,36.340000,36.340000,36.340000,36.340000,30.021784,0
2012-10-08,36.209999,36.209999,36.209999,36.209999,29.914385,0
2012-10-09,35.849998,35.849998,35.849998,35.849998,29.616968,0
2012-10-10,35.639999,35.639999,35.639999,35.639999,29.443487,0
2012-10-11,35.680000,35.680000,35.680000,35.680000,29.476540,0
2012-10-12,35.549999,35.549999,35.549999,35.549999,29.369125,0
2012-10-15,35.830002,35.830002,35.830002,35.830002,29.600460,0
2012-10-16,36.200001,36.200001,36.200001,36.200001,29.906113,0
2012-10-17,36.360001,36.360001,36.360001,36.360001,30.038309,0
2012-10-18,36.279999,36.279999,36.279999,36.279999,29.972219,0
2012-10-19,35.680000,35.680000,35.680000,35.680000,29.476540,0
2012-10-22,35.680000,35.680000,35.680000,35.680000,29.476540,0
2012-10-23,35.220001,35.220001,35.220001,35.220001,29.096510,0
2012-10-24,35.110001,35.110001,35.110001,35.110001,29.005630,0
2012-10-25,35.209999,35.209999,35.209999,35.209999,29.088251,0
2012-10-26,35.169998,35.169998,35.169998,35.169998,29.055206,0
2012-10-31,35.220001,35.220001,35.220001,35.220001,29.096510,0
2012-11-01,35.639999,35.639999,35.639999,35.639999,29.443487,0
2012-11-02,35.279999,35.279999,35.279999,35.279999,29.146080,0
2012-11-05,35.369999,35.369999,35.369999,35.369999,29.220430,0
2012-11-06,35.660000,35.660000,35.660000,35.660000,29.460011,0
2012-11-07,34.849998,34.849998,34.849998,34.849998,28.790834,0
2012-11-08,34.419998,34.419998,34.419998,34.419998,28.435606,0
2012-11-09,34.480000,34.480000,34.480000,34.480000,28.485163,0
2012-11-12,34.480000,34.480000,34.480000,34.480000,28.485163,0
2012-11-13,34.340000,34.340000,34.340000,34.340000,28.369505,0
2012-11-14,33.849998,33.849998,33.849998,33.849998,27.964706,0
2012-11-15,33.779999,33.779999,33.779999,33.779999,27.906878,0
2012-11-16,33.970001,33.970001,33.970001,33.970001,28.063837,0
2012-11-19,34.650002,34.650002,34.650002,34.650002,28.625608,0
2012-11-20,34.680000,34.680000,34.680000,34.680000,28.650391,0
2012-11-21,34.779999,34.779999,34.779999,34.779999,28.733004,0
2012-11-23,35.220001,35.220001,35.220001,35.220001,29.096510,0
2012-11-26,35.169998,35.169998,35.169998,35.169998,29.055206,0
2012-11-27,35.009998,35.009998,35.009998,35.009998,28.923023,0
2012-11-28,35.290001,35.290001,35.290001,35.290001,29.154348,0
2012-11-29,35.470001,35.470001,35.470001,35.470001,29.303043,0
2012-11-30,35.480000,35.480000,35.480000,35.480000,29.311302,0
2012-12-03,35.330002,35.330002,35.330002,35.330002,29.187391,0
2012-12-04,35.279999,35.279999,35.279999,35.279999,29.146080,0
2012-12-05,35.340000,35.340000,35.340000,35.340000,29.195644,0
2012-12-06,35.459999,35.459999,35.459999,35.459999,29.294777,0
2012-12-07,35.560001,35.560001,35.560001,35.560001,29.377399,0
2012-12-10,35.599998,35.599998,35.599998,35.599998,29.410440,0
2012-12-11,35.830002,35.830002,35.830002,35.830002,29.600460,0
2012-12-12,35.830002,35.830002,35.830002,35.830002,29.600460,0
2012-12-13,35.610001,35.610001,35.610001,35.610001,29.418713,0
2012-12-14,35.480000,35.480000,35.480000,35.480000,29.311302,0
2012-12-17,35.889999,35.889999,35.889999,35.889999,29.650026,0
2012-12-18,36.320000,36.320000,36.320000,36.320000,30.005253,0
2012-12-19,35.830002,35.830002,35.830002,35.830002,29.818026,0
2012-12-20,36.029999,36.029999,36.029999,36.029999,29.984453,0
2012-12-21,35.709999,35.709999,35.709999,35.709999,29.718145,0
2012-12-24,35.630001,35.630001,35.630001,35.630001,29.651564,0
2012-12-26,35.439999,35.439999,35.439999,35.439999,29.493448,0
2012-12-27,35.410000,35.410000,35.410000,35.410000,29.468491,0
2012-12-28,35.049999,35.049999,35.049999,35.049999,29.168888,0
2012-12-31,35.650002,35.650002,35.650002,35.650002,29.668213,0
2013-01-02,36.570000,36.570000,36.570000,36.570000,30.433838,0
2013-01-03,36.509998,36.509998,36.509998,36.509998,30.383915,0
2013-01-04,36.709999,36.709999,36.709999,36.709999,30.550358,0
2013-01-07,36.599998,36.599998,36.599998,36.599998,30.458811,0
2013-01-08,36.500000,36.500000,36.500000,36.500000,30.375595,0
2013-01-09,36.619999,36.619999,36.619999,36.619999,30.475443,0
2013-01-10,36.869999,36.869999,36.869999,36.869999,30.683512,0
2013-01-11,36.869999,36.869999,36.869999,36.869999,30.683512,0
2013-01-14,36.840000,36.840000,36.840000,36.840000,30.658545,0
2013-01-15,36.910000,36.910000,36.910000,36.910000,30.716797,0
2013-01-16,36.900002,36.900002,36.900002,36.900002,30.708477,0
2013-01-17,37.130001,37.130001,37.130001,37.130001,30.899883,0
2013-01-18,37.250000,37.250000,37.250000,37.250000,30.999758,0
2013-01-22,37.430000,37.430000,37.430000,37.430000,31.149553,0
2013-01-23,37.470001,37.470001,37.470001,37.470001,31.182842,0
2013-01-24,37.500000,37.500000,37.500000,37.500000,31.207809,0
2013-01-25,37.720001,37.720001,37.720001,37.720001,31.390875,0
2013-01-28,37.660000,37.660000,37.660000,37.660000,31.340948,0
2013-01-29,37.820000,37.820000,37.820000,37.820000,31.474106,0
2013-01-30,37.650002,37.650002,37.650002,37.650002,31.332636,0
2013-01-31,37.610001,37.610001,37.610001,37.610001,31.299351,0
2013-02-01,37.980000,37.980000,37.980000,37.980000,31.607260,0
2013-02-04,37.549999,37.549999,37.549999,37.549999,31.249411,0
2013-02-05,37.930000,37.930000,37.930000,37.930000,31.565647,0
2013-02-06,37.980000,37.980000,37.980000,37.980000,31.607260,0
2013-02-07,37.919998,37.919998,37.919998,37.919998,31.557314,0
2013-02-08,38.150002,38.150002,38.150002,38.150002,31.748730,0
2013-02-11,38.119999,38.119999,38.119999,38.119999,31.723774,0
2013-02-12,38.189999,38.189999,38.189999,38.189999,31.782021,0
2013-02-13,38.240002,38.240002,38.240002,38.240002,31.823635,0
2013-02-14,38.279999,38.279999,38.279999,38.279999,31.856916,0
2013-02-15,38.240002,38.240002,38.240002,38.240002,31.823635,0
2013-02-19,38.529999,38.529999,38.529999,38.529999,32.064976,0
2013-02-20,38.009998,38.009998,38.009998,38.009998,31.632217,0
2013-02-21,37.750000,37.750000,37.750000,37.750000,31.415848,0
2013-02-22,38.099998,38.099998,38.099998,38.099998,31.707125,0
2013-02-25,37.400002,37.400002,37.400002,37.400002,31.124586,0
2013-02-26,37.630001,37.630001,37.630001,37.630001,31.315989,0
2013-02-27,38.110001,38.110001,38.110001,38.110001,31.715450,0
2013-02-28,38.090000,38.090000,38.090000,38.090000,31.698792,0
2013-03-01,38.169998,38.169998,38.169998,38.169998,31.765373,0
2013-03-04,38.340000,38.340000,38.340000,38.340000,31.906849,0
2013-03-05,38.720001,38.720001,38.720001,38.720001,32.223106,0
2013-03-06,38.779999,38.779999,38.779999,38.779999,32.273029,0
2013-03-07,38.869999,38.869999,38.869999,38.869999,32.347931,0
2013-03-08,39.080002,39.080002,39.080002,39.080002,32.522686,0
2013-03-11,39.189999,39.189999,39.189999,39.189999,32.614231,0
2013-03-12,39.099998,39.099998,39.099998,39.099998,32.539318,0
2013-03-13,39.180000,39.180000,39.180000,39.180000,32.605923,0
2013-03-14,39.419998,39.419998,39.419998,39.419998,32.805630,0
2013-03-15,39.349998,39.349998,39.349998,39.349998,32.747379,0
2013-03-18,39.139999,39.139999,39.139999,39.139999,32.572628,0
2013-03-19,39.040001,39.040001,39.040001,39.040001,32.489410,0
2013-03-20,39.320000,39.320000,39.320000,39.320000,32.722431,0
2013-03-21,38.820000,38.820000,38.820000,38.820000,32.452404,0
2013-03-22,39.070000,39.070000,39.070000,39.070000,32.661392,0
2013-03-25,38.950001,38.950001,38.950001,38.950001,32.561073,0
2013-03-26,39.250000,39.250000,39.250000,39.250000,32.811863,0
2013-03-27,39.250000,39.250000,39.250000,39.250000,32.811863,0
2013-03-28,39.400002,39.400002,39.400002,39.400002,32.937275,0
2013-04-01,39.189999,39.189999,39.189999,39.189999,32.761711,0
2013-04-02,39.320000,39.320000,39.320000,39.320000,32.870392,0
2013-04-03,38.880001,38.880001,38.880001,38.880001,32.502567,0
2013-04-04,39.049999,39.049999,39.049999,39.049999,32.644669,0
2013-04-05,38.910000,38.910000,38.910000,38.910000,32.527634,0
2013-04-08,39.180000,39.180000,39.180000,39.180000,32.753353,0
2013-04-09,39.290001,39.290001,39.290001,39.290001,32.845314,0
2013-04-10,39.790001,39.790001,39.790001,39.790001,33.263302,0
2013-04-11,39.930000,39.930000,39.930000,39.930000,33.380322,0
2013-04-12,39.820000,39.820000,39.820000,39.820000,33.288368,0
2013-04-15,38.820000,38.820000,38.820000,38.820000,32.452404,0
2013-04-16,39.389999,39.389999,39.389999,39.389999,32.928905,0
2013-04-17,38.820000,38.820000,38.820000,38.820000,32.452404,0
2013-04-18,38.560001,38.560001,38.560001,38.560001,32.235050,0
2013-04-19,38.930000,38.930000,38.930000,38.930000,32.544361,0
2013-04-22,39.099998,39.099998,39.099998,39.099998,32.686459,0
2013-04-23,39.529999,39.529999,39.529999,39.529999,33.045937,0
2013-04-24,39.560001,39.560001,39.560001,39.560001,33.071018,0
2013-04-25,39.740002,39.740002,39.740002,39.740002,33.221497,0
2013-04-26,39.650002,39.650002,39.650002,39.650002,33.146259,0
2013-04-29,39.939999,39.939999,39.939999,39.939999,33.388699,0
2013-04-30,40.070000,40.070000,40.070000,40.070000,33.497364,0
2013-05-01,39.639999,39.639999,39.639999,39.639999,33.137894,0
2013-05-02,40.040001,40.040001,40.040001,40.040001,33.472290,0
2013-05-03,40.470001,40.470001,40.470001,40.470001,33.831757,0
2013-05-06,40.570000,40.570000,40.570000,40.570000,33.915352,0
2013-05-07,40.799999,40.799999,40.799999,40.799999,34.107613,0
2013-05-08,40.980000,40.980000,40.980000,40.980000,34.258106,0
2013-05-09,40.840000,40.840000,40.840000,40.840000,34.141060,0
2013-05-10,41.040001,41.040001,41.040001,41.040001,34.308254,0
2013-05-13,41.029999,41.029999,41.029999,41.029999,34.299911,0
2013-05-14,41.470001,41.470001,41.470001,41.470001,34.667732,0
2013-05-15,41.680000,41.680000,41.680000,41.680000,34.843285,0
2013-05-16,41.470001,41.470001,41.470001,41.470001,34.667732,0
